"ResponseId","cond","ans","dir","ctg","stiLabel"
"kp6ywz3pf","Finished (dynamic)",-2,"Increasing","Benefitial","E_inc"
"kp6ywz3pf","Finished (dynamic)",2,"Decreasing","Harmful","H_dec"
"kp6ywz3pf","Finished (dynamic)",0,"Decreasing","Harmful","F_dec"
"kp6ywz3pf","Finished (dynamic)",2,"Increasing","Harmful","G_inc"
"kp6ywz3pf","Finished (dynamic)",1,"Decreasing","Zero","B_dec"
"kp6ywz3pf","Finished (dynamic)",1,"Increasing","Zero","A_inc"
"kp6ywz3pf","Finished (dynamic)",-2,"Increasing","Benefitial","C_inc"
"z76kyynmo","Finished (dynamic)",2,"Increasing","Harmful","H_inc"
"z76kyynmo","Finished (dynamic)",2,"Decreasing","Harmful","G_dec"
"z76kyynmo","Finished (dynamic)",2,"Increasing","Harmful","F_inc"
"z76kyynmo","Finished (dynamic)",0,"Decreasing","Zero","A_dec"
"z76kyynmo","Finished (dynamic)",-2,"Increasing","Benefitial","D_inc"
"z76kyynmo","Finished (dynamic)",-2,"Decreasing","Benefitial","E_dec"
"z76kyynmo","Finished (dynamic)",0,"Increasing","Zero","B_inc"
"z76kyynmo","Finished (dynamic)",-2,"Decreasing","Benefitial","C_dec"
"e76mpzqmt","Finished (dynamic)",3,"Decreasing","Benefitial","C_dec"
"e76mpzqmt","Finished (dynamic)",1,"Increasing","Harmful","H_inc"
"e76mpzqmt","Finished (dynamic)",3,"Increasing","Harmful","F_inc"
"e76mpzqmt","Finished (dynamic)",3,"Decreasing","Benefitial","E_dec"
"e76mpzqmt","Finished (dynamic)",3,"Increasing","Benefitial","D_inc"
"e76mpzqmt","Finished (dynamic)",3,"Increasing","Zero","B_inc"
"e76mpzqmt","Finished (dynamic)",3,"Decreasing","Harmful","G_dec"
"e76mpzqmt","Finished (dynamic)",1,"Decreasing","Zero","A_dec"
"206ananmp","Finished (dynamic)",-2,"Decreasing","Benefitial","E_dec"
"206ananmp","Finished (dynamic)",-2,"Increasing","Benefitial","D_inc"
"206ananmp","Finished (dynamic)",2,"Increasing","Harmful","H_inc"
"206ananmp","Finished (dynamic)",2,"Decreasing","Harmful","G_dec"
"206ananmp","Finished (dynamic)",2,"Increasing","Harmful","F_inc"
"206ananmp","Finished (dynamic)",0,"Increasing","Zero","B_inc"
"206ananmp","Finished (dynamic)",-1,"Decreasing","Zero","A_dec"
"206ananmp","Finished (dynamic)",-3,"Decreasing","Benefitial","C_dec"
"qya55m4mi","Finished (dynamic)",-1,"Decreasing","Benefitial","E_dec"
"qya55m4mi","Finished (dynamic)",-1,"Decreasing","Benefitial","C_dec"
"qya55m4mi","Finished (dynamic)",2,"Increasing","Harmful","H_inc"
"qya55m4mi","Finished (dynamic)",-1,"Increasing","Benefitial","D_inc"
"qya55m4mi","Finished (dynamic)",1,"Increasing","Harmful","F_inc"
"qya55m4mi","Finished (dynamic)",1,"Decreasing","Zero","A_dec"
"qya55m4mi","Finished (dynamic)",0,"Increasing","Zero","B_inc"
"qya55m4mi","Finished (dynamic)",1,"Decreasing","Harmful","G_dec"
"59al9b1mi","Finished (dynamic)",0,"Decreasing","Benefitial","C_dec"
"59al9b1mi","Finished (dynamic)",1,"Increasing","Benefitial","D_inc"
"59al9b1mi","Finished (dynamic)",0,"Decreasing","Benefitial","E_dec"
"59al9b1mi","Finished (dynamic)",1,"Decreasing","Zero","A_dec"
"59al9b1mi","Finished (dynamic)",0,"Decreasing","Harmful","G_dec"
"59al9b1mi","Finished (dynamic)",2,"Increasing","Harmful","F_inc"
"59al9b1mi","Finished (dynamic)",3,"Increasing","Zero","B_inc"
"59al9b1mi","Finished (dynamic)",3,"Increasing","Harmful","H_inc"
"75a81sfpt","Finished (dynamic)",2,"Decreasing","Harmful","G_dec"
"75a81sfpt","Finished (dynamic)",1,"Decreasing","Benefitial","C_dec"
"75a81sfpt","Finished (dynamic)",0,"Increasing","Benefitial","D_inc"
"75a81sfpt","Finished (dynamic)",2,"Increasing","Harmful","F_inc"
"75a81sfpt","Finished (dynamic)",2,"Increasing","Zero","B_inc"
"75a81sfpt","Finished (dynamic)",1,"Decreasing","Benefitial","E_dec"
"75a81sfpt","Finished (dynamic)",2,"Decreasing","Zero","A_dec"
"75a81sfpt","Finished (dynamic)",2,"Increasing","Harmful","H_inc"
"tvacrlmmc","Finished (dynamic)",0,"Decreasing","Zero","A_dec"
"tvacrlmmc","Finished (dynamic)",-2,"Decreasing","Benefitial","E_dec"
"tvacrlmmc","Finished (dynamic)",2,"Increasing","Harmful","H_inc"
"tvacrlmmc","Finished (dynamic)",1,"Increasing","Harmful","F_inc"
"tvacrlmmc","Finished (dynamic)",-1,"Increasing","Benefitial","D_inc"
"tvacrlmmc","Finished (dynamic)",0,"Increasing","Zero","B_inc"
"tvacrlmmc","Finished (dynamic)",1,"Decreasing","Harmful","G_dec"
"tvacrlmmc","Finished (dynamic)",-1,"Decreasing","Benefitial","C_dec"
"wr665qlpi","Finished (dynamic)",-1,"Increasing","Zero","A_inc"
"wr665qlpi","Finished (dynamic)",2,"Decreasing","Harmful","F_dec"
"wr665qlpi","Finished (dynamic)",-1,"Increasing","Benefitial","C_inc"
"wr665qlpi","Finished (dynamic)",1,"Increasing","Harmful","G_inc"
"wr665qlpi","Finished (dynamic)",2,"Decreasing","Harmful","H_dec"
"wr665qlpi","Finished (dynamic)",-1,"Decreasing","Benefitial","D_dec"
"wr665qlpi","Finished (dynamic)",-2,"Increasing","Benefitial","E_inc"
"wr665qlpi","Finished (dynamic)",2,"Decreasing","Zero","B_dec"
"twaiqaamv","Finished (dynamic)",-1,"Increasing","Benefitial","D_inc"
"twaiqaamv","Finished (dynamic)",1,"Increasing","Harmful","H_inc"
"twaiqaamv","Finished (dynamic)",-1,"Decreasing","Benefitial","C_dec"
"twaiqaamv","Finished (dynamic)",1,"Decreasing","Harmful","G_dec"
"twaiqaamv","Finished (dynamic)",-1,"Decreasing","Benefitial","E_dec"
"twaiqaamv","Finished (dynamic)",0,"Increasing","Harmful","F_inc"
"twaiqaamv","Finished (dynamic)",0,"Increasing","Zero","B_inc"
"twaiqaamv","Finished (dynamic)",1,"Decreasing","Zero","A_dec"
"gualt7fpa","Finished (dynamic)",1,"Increasing","Harmful","F_inc"
"gualt7fpa","Finished (dynamic)",2,"Decreasing","Zero","A_dec"
"gualt7fpa","Finished (dynamic)",-2,"Decreasing","Benefitial","C_dec"
"gualt7fpa","Finished (dynamic)",1,"Decreasing","Harmful","G_dec"
"gualt7fpa","Finished (dynamic)",3,"Increasing","Harmful","H_inc"
"gualt7fpa","Finished (dynamic)",3,"Increasing","Zero","B_inc"
"gualt7fpa","Finished (dynamic)",-1,"Increasing","Benefitial","D_inc"
"gualt7fpa","Finished (dynamic)",-2,"Decreasing","Benefitial","E_dec"
"0460inzmc","Finished (dynamic)",-2,"Decreasing","Benefitial","D_dec"
"0460inzmc","Finished (dynamic)",1,"Increasing","Harmful","G_inc"
"0460inzmc","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"0460inzmc","Finished (dynamic)",1,"Decreasing","Harmful","H_dec"
"0460inzmc","Finished (dynamic)",1,"Decreasing","Harmful","F_dec"
"0460inzmc","Finished (dynamic)",2,"Increasing","Zero","A_inc"
"0460inzmc","Finished (dynamic)",2,"Decreasing","Zero","B_dec"
"0460inzmc","Finished (dynamic)",-1,"Increasing","Benefitial","C_inc"
"61a7yhbp9","Finished (dynamic)",-1,"Decreasing","Benefitial","C_dec"
"61a7yhbp9","Finished (dynamic)",-1,"Decreasing","Zero","A_dec"
"61a7yhbp9","Finished (dynamic)",-2,"Decreasing","Benefitial","E_dec"
"61a7yhbp9","Finished (dynamic)",1,"Increasing","Benefitial","D_inc"
"61a7yhbp9","Finished (dynamic)",2,"Increasing","Harmful","H_inc"
"61a7yhbp9","Finished (dynamic)",0,"Decreasing","Harmful","G_dec"
"61a7yhbp9","Finished (dynamic)",1,"Increasing","Zero","B_inc"
"61a7yhbp9","Finished (dynamic)",1,"Increasing","Harmful","F_inc"
"ik6hg8fpa","Finished (dynamic)",3,"Increasing","Harmful","F_inc"
"ik6hg8fpa","Finished (dynamic)",2,"Increasing","Zero","B_inc"
"ik6hg8fpa","Finished (dynamic)",2,"Increasing","Harmful","H_inc"
"ik6hg8fpa","Finished (dynamic)",-3,"Decreasing","Benefitial","E_dec"
"ik6hg8fpa","Finished (dynamic)",0,"Decreasing","Zero","A_dec"
"ik6hg8fpa","Finished (dynamic)",1,"Increasing","Benefitial","D_inc"
"ik6hg8fpa","Finished (dynamic)",1,"Decreasing","Harmful","G_dec"
"ik6hg8fpa","Finished (dynamic)",-2,"Decreasing","Benefitial","C_dec"
"sz64psap1","Finished (dynamic)",-1,"Increasing","Zero","B_inc"
"sz64psap1","Finished (dynamic)",-3,"Decreasing","Benefitial","C_dec"
"sz64psap1","Finished (dynamic)",2,"Decreasing","Zero","A_dec"
"sz64psap1","Finished (dynamic)",-3,"Increasing","Benefitial","D_inc"
"sz64psap1","Finished (dynamic)",3,"Decreasing","Harmful","G_dec"
"sz64psap1","Finished (dynamic)",0,"Decreasing","Benefitial","E_dec"
"sz64psap1","Finished (dynamic)",2,"Increasing","Harmful","H_inc"
"sz64psap1","Finished (dynamic)",1,"Increasing","Harmful","F_inc"
"ny6jndnpf","Finished (dynamic)",-2,"Increasing","Benefitial","E_inc"
"ny6jndnpf","Finished (dynamic)",-1,"Decreasing","Benefitial","D_dec"
"ny6jndnpf","Finished (dynamic)",0,"Increasing","Zero","A_inc"
"ny6jndnpf","Finished (dynamic)",1,"Decreasing","Harmful","F_dec"
"ny6jndnpf","Finished (dynamic)",1,"Increasing","Harmful","G_inc"
"ny6jndnpf","Finished (dynamic)",-1,"Increasing","Benefitial","C_inc"
"ny6jndnpf","Finished (dynamic)",2,"Decreasing","Harmful","H_dec"
"ny6jndnpf","Finished (dynamic)",0,"Decreasing","Zero","B_dec"
"ida5rgmm7","Finished (dynamic)",2,"Decreasing","Harmful","G_dec"
"ida5rgmm7","Finished (dynamic)",1,"Increasing","Harmful","F_inc"
"ida5rgmm7","Finished (dynamic)",0,"Decreasing","Zero","A_dec"
"ida5rgmm7","Finished (dynamic)",0,"Increasing","Zero","B_inc"
"ida5rgmm7","Finished (dynamic)",2,"Increasing","Harmful","H_inc"
"ida5rgmm7","Finished (dynamic)",-2,"Increasing","Benefitial","D_inc"
"ida5rgmm7","Finished (dynamic)",-1,"Decreasing","Benefitial","C_dec"
"ida5rgmm7","Finished (dynamic)",-2,"Decreasing","Benefitial","E_dec"
"826s9jgm2","Finished (dynamic)",2,"Increasing","Harmful","F_inc"
"826s9jgm2","Finished (dynamic)",-1,"Decreasing","Zero","A_dec"
"826s9jgm2","Finished (dynamic)",-2,"Decreasing","Benefitial","C_dec"
"826s9jgm2","Finished (dynamic)",-2,"Decreasing","Benefitial","E_dec"
"826s9jgm2","Finished (dynamic)",0,"Increasing","Benefitial","D_inc"
"826s9jgm2","Finished (dynamic)",1,"Decreasing","Harmful","G_dec"
"826s9jgm2","Finished (dynamic)",2,"Increasing","Harmful","H_inc"
"826s9jgm2","Finished (dynamic)",2,"Increasing","Zero","B_inc"
"jd6t7g9pr","Finished (dynamic)",3,"Increasing","Harmful","H_inc"
"jd6t7g9pr","Finished (dynamic)",3,"Increasing","Zero","B_inc"
"jd6t7g9pr","Finished (dynamic)",-3,"Decreasing","Benefitial","E_dec"
"jd6t7g9pr","Finished (dynamic)",2,"Increasing","Harmful","F_inc"
"jd6t7g9pr","Finished (dynamic)",-1,"Decreasing","Benefitial","C_dec"
"jd6t7g9pr","Finished (dynamic)",-2,"Decreasing","Harmful","G_dec"
"jd6t7g9pr","Finished (dynamic)",2,"Increasing","Benefitial","D_inc"
"jd6t7g9pr","Finished (dynamic)",-2,"Decreasing","Zero","A_dec"
"emahq85po","Finished (dynamic)",-2,"Increasing","Benefitial","D_inc"
"emahq85po","Finished (dynamic)",-2,"Decreasing","Benefitial","C_dec"
"emahq85po","Finished (dynamic)",2,"Decreasing","Harmful","G_dec"
"emahq85po","Finished (dynamic)",0,"Increasing","Harmful","F_inc"
"emahq85po","Finished (dynamic)",0,"Decreasing","Benefitial","E_dec"
"emahq85po","Finished (dynamic)",1,"Increasing","Harmful","H_inc"
"emahq85po","Finished (dynamic)",0,"Decreasing","Zero","A_dec"
"emahq85po","Finished (dynamic)",1,"Increasing","Zero","B_inc"
"k26tiw6pz","Finished (dynamic)",1,"Decreasing","Harmful","G_dec"
"k26tiw6pz","Finished (dynamic)",0,"Decreasing","Zero","A_dec"
"k26tiw6pz","Finished (dynamic)",2,"Increasing","Harmful","H_inc"
"k26tiw6pz","Finished (dynamic)",-2,"Decreasing","Benefitial","E_dec"
"k26tiw6pz","Finished (dynamic)",-3,"Decreasing","Benefitial","C_dec"
"k26tiw6pz","Finished (dynamic)",1,"Increasing","Benefitial","D_inc"
"k26tiw6pz","Finished (dynamic)",1,"Increasing","Zero","B_inc"
"k26tiw6pz","Finished (dynamic)",2,"Increasing","Harmful","F_inc"
"gh6vs50mv","Finished (dynamic)",2,"Decreasing","Benefitial","C_dec"
"gh6vs50mv","Finished (dynamic)",3,"Increasing","Harmful","H_inc"
"gh6vs50mv","Finished (dynamic)",2,"Decreasing","Benefitial","E_dec"
"gh6vs50mv","Finished (dynamic)",3,"Increasing","Harmful","F_inc"
"gh6vs50mv","Finished (dynamic)",1,"Decreasing","Zero","A_dec"
"gh6vs50mv","Finished (dynamic)",2,"Increasing","Benefitial","D_inc"
"gh6vs50mv","Finished (dynamic)",2,"Increasing","Zero","B_inc"
"gh6vs50mv","Finished (dynamic)",1,"Decreasing","Harmful","G_dec"
"9l6ou47p7","Finished (dynamic)",2,"Increasing","Harmful","G_inc"
"9l6ou47p7","Finished (dynamic)",-2,"Decreasing","Zero","B_dec"
"9l6ou47p7","Finished (dynamic)",3,"Increasing","Benefitial","C_inc"
"9l6ou47p7","Finished (dynamic)",-1,"Decreasing","Harmful","H_dec"
"9l6ou47p7","Finished (dynamic)",3,"Increasing","Zero","A_inc"
"9l6ou47p7","Finished (dynamic)",-1,"Decreasing","Harmful","F_dec"
"9l6ou47p7","Finished (dynamic)",2,"Increasing","Benefitial","E_inc"
"9l6ou47p7","Finished (dynamic)",-3,"Decreasing","Benefitial","D_dec"
"cda22vmpe","Finished (dynamic)",1,"Increasing","Zero","B_inc"
"cda22vmpe","Finished (dynamic)",1,"Increasing","Benefitial","D_inc"
"cda22vmpe","Finished (dynamic)",2,"Increasing","Harmful","H_inc"
"cda22vmpe","Finished (dynamic)",-2,"Decreasing","Benefitial","C_dec"
"cda22vmpe","Finished (dynamic)",0,"Decreasing","Harmful","G_dec"
"cda22vmpe","Finished (dynamic)",-1,"Decreasing","Zero","A_dec"
"cda22vmpe","Finished (dynamic)",-1,"Decreasing","Benefitial","E_dec"
"cda22vmpe","Finished (dynamic)",2,"Increasing","Harmful","F_inc"
"td6tb1lmr","Finished (dynamic)",1,"Increasing","Harmful","H_inc"
"td6tb1lmr","Finished (dynamic)",-2,"Increasing","Benefitial","D_inc"
"td6tb1lmr","Finished (dynamic)",-1,"Increasing","Zero","B_inc"
"td6tb1lmr","Finished (dynamic)",-1,"Decreasing","Benefitial","C_dec"
"td6tb1lmr","Finished (dynamic)",1,"Decreasing","Zero","A_dec"
"td6tb1lmr","Finished (dynamic)",1,"Decreasing","Benefitial","E_dec"
"td6tb1lmr","Finished (dynamic)",2,"Decreasing","Harmful","G_dec"
"td6tb1lmr","Finished (dynamic)",1,"Increasing","Harmful","F_inc"
"ofalkpzmc","Finished (dynamic)",-1,"Decreasing","Benefitial","D_dec"
"ofalkpzmc","Finished (dynamic)",1,"Increasing","Harmful","G_inc"
"ofalkpzmc","Finished (dynamic)",1,"Decreasing","Harmful","F_dec"
"ofalkpzmc","Finished (dynamic)",0,"Decreasing","Zero","B_dec"
"ofalkpzmc","Finished (dynamic)",2,"Decreasing","Harmful","H_dec"
"ofalkpzmc","Finished (dynamic)",0,"Increasing","Zero","A_inc"
"ofalkpzmc","Finished (dynamic)",-2,"Increasing","Benefitial","C_inc"
"ofalkpzmc","Finished (dynamic)",-2,"Increasing","Benefitial","E_inc"
"5l6vwx1pv","Finished (dynamic)",-1,"Decreasing","Benefitial","C_dec"
"5l6vwx1pv","Finished (dynamic)",2,"Increasing","Zero","B_inc"
"5l6vwx1pv","Finished (dynamic)",1,"Decreasing","Benefitial","E_dec"
"5l6vwx1pv","Finished (dynamic)",2,"Decreasing","Zero","A_dec"
"5l6vwx1pv","Finished (dynamic)",3,"Increasing","Harmful","H_inc"
"5l6vwx1pv","Finished (dynamic)",2,"Increasing","Harmful","F_inc"
"5l6vwx1pv","Finished (dynamic)",1,"Decreasing","Harmful","G_dec"
"5l6vwx1pv","Finished (dynamic)",1,"Increasing","Benefitial","D_inc"
"hbaxiukpj","Finished (dynamic)",1,"Decreasing","Harmful","H_dec"
"hbaxiukpj","Finished (dynamic)",0,"Increasing","Zero","A_inc"
"hbaxiukpj","Finished (dynamic)",2,"Increasing","Benefitial","C_inc"
"hbaxiukpj","Finished (dynamic)",1,"Decreasing","Harmful","F_dec"
"hbaxiukpj","Finished (dynamic)",-1,"Increasing","Harmful","G_inc"
"hbaxiukpj","Finished (dynamic)",0,"Decreasing","Benefitial","D_dec"
"hbaxiukpj","Finished (dynamic)",2,"Increasing","Benefitial","E_inc"
"hbaxiukpj","Finished (dynamic)",0,"Decreasing","Zero","B_dec"
"a4at2mcm8","Finished (dynamic)",2,"Increasing","Benefitial","D_inc"
"a4at2mcm8","Finished (dynamic)",0,"Decreasing","Benefitial","C_dec"
"a4at2mcm8","Finished (dynamic)",2,"Increasing","Zero","B_inc"
"a4at2mcm8","Finished (dynamic)",2,"Decreasing","Harmful","G_dec"
"a4at2mcm8","Finished (dynamic)",2,"Decreasing","Zero","A_dec"
"a4at2mcm8","Finished (dynamic)",1,"Increasing","Harmful","F_inc"
"a4at2mcm8","Finished (dynamic)",2,"Decreasing","Benefitial","E_dec"
"a4at2mcm8","Finished (dynamic)",2,"Increasing","Harmful","H_inc"
"156ycympj","Finished (dynamic)",2,"Decreasing","Harmful","G_dec"
"156ycympj","Finished (dynamic)",-1,"Increasing","Zero","B_inc"
"156ycympj","Finished (dynamic)",-1,"Increasing","Harmful","F_inc"
"156ycympj","Finished (dynamic)",0,"Decreasing","Benefitial","C_dec"
"156ycympj","Finished (dynamic)",-1,"Decreasing","Benefitial","E_dec"
"156ycympj","Finished (dynamic)",-2,"Increasing","Benefitial","D_inc"
"156ycympj","Finished (dynamic)",2,"Increasing","Harmful","H_inc"
"156ycympj","Finished (dynamic)",2,"Decreasing","Zero","A_dec"
"lh6qs31m4","Finished (dynamic)",2,"Decreasing","Harmful","F_dec"
"lh6qs31m4","Finished (dynamic)",1,"Decreasing","Zero","B_dec"
"lh6qs31m4","Finished (dynamic)",0,"Increasing","Zero","A_inc"
"lh6qs31m4","Finished (dynamic)",2,"Decreasing","Harmful","H_dec"
"lh6qs31m4","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"lh6qs31m4","Finished (dynamic)",0,"Increasing","Harmful","G_inc"
"lh6qs31m4","Finished (dynamic)",-3,"Decreasing","Benefitial","D_dec"
"lh6qs31m4","Finished (dynamic)",-1,"Increasing","Benefitial","C_inc"
"0panmxnpp","Finished (dynamic)",1,"Decreasing","Benefitial","C_dec"
"0panmxnpp","Finished (dynamic)",2,"Increasing","Harmful","H_inc"
"0panmxnpp","Finished (dynamic)",-1,"Increasing","Zero","B_inc"
"0panmxnpp","Finished (dynamic)",2,"Decreasing","Harmful","G_dec"
"0panmxnpp","Finished (dynamic)",-2,"Increasing","Benefitial","D_inc"
"0panmxnpp","Finished (dynamic)",1,"Decreasing","Benefitial","E_dec"
"0panmxnpp","Finished (dynamic)",-1,"Increasing","Harmful","F_inc"
"0panmxnpp","Finished (dynamic)",2,"Decreasing","Zero","A_dec"
"ne6mhexpb","Finished (dynamic)",1,"Increasing","Zero","A_inc"
"ne6mhexpb","Finished (dynamic)",-1,"Decreasing","Zero","B_dec"
"ne6mhexpb","Finished (dynamic)",1,"Increasing","Harmful","G_inc"
"ne6mhexpb","Finished (dynamic)",1,"Increasing","Benefitial","C_inc"
"ne6mhexpb","Finished (dynamic)",-2,"Decreasing","Benefitial","D_dec"
"ne6mhexpb","Finished (dynamic)",-1,"Decreasing","Harmful","F_dec"
"ne6mhexpb","Finished (dynamic)",1,"Increasing","Benefitial","E_inc"
"ne6mhexpb","Finished (dynamic)",-1,"Decreasing","Harmful","H_dec"
"7ranfl1p8","Finished (dynamic)",1,"Decreasing","Harmful","F_dec"
"7ranfl1p8","Finished (dynamic)",0,"Decreasing","Zero","B_dec"
"7ranfl1p8","Finished (dynamic)",1,"Increasing","Harmful","G_inc"
"7ranfl1p8","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"7ranfl1p8","Finished (dynamic)",1,"Increasing","Zero","A_inc"
"7ranfl1p8","Finished (dynamic)",1,"Decreasing","Harmful","H_dec"
"7ranfl1p8","Finished (dynamic)",-2,"Increasing","Benefitial","C_inc"
"7ranfl1p8","Finished (dynamic)",-1,"Decreasing","Benefitial","D_dec"
"jo6b4namb","Finished (dynamic)",-2,"Decreasing","Harmful","G_dec"
"jo6b4namb","Finished (dynamic)",1,"Increasing","Benefitial","D_inc"
"jo6b4namb","Finished (dynamic)",-2,"Decreasing","Benefitial","C_dec"
"jo6b4namb","Finished (dynamic)",2,"Increasing","Zero","B_inc"
"jo6b4namb","Finished (dynamic)",2,"Increasing","Harmful","H_inc"
"jo6b4namb","Finished (dynamic)",-2,"Decreasing","Benefitial","E_dec"
"jo6b4namb","Finished (dynamic)",-2,"Decreasing","Zero","A_dec"
"jo6b4namb","Finished (dynamic)",1,"Increasing","Harmful","F_inc"
"47ar22kmg","Finished (dynamic)",-1,"Increasing","Harmful","G_inc"
"47ar22kmg","Finished (dynamic)",1,"Decreasing","Harmful","F_dec"
"47ar22kmg","Finished (dynamic)",-2,"Increasing","Benefitial","E_inc"
"47ar22kmg","Finished (dynamic)",2,"Decreasing","Harmful","H_dec"
"47ar22kmg","Finished (dynamic)",1,"Decreasing","Zero","B_dec"
"47ar22kmg","Finished (dynamic)",-1,"Decreasing","Benefitial","D_dec"
"47ar22kmg","Finished (dynamic)",0,"Increasing","Zero","A_inc"
"47ar22kmg","Finished (dynamic)",-1,"Increasing","Benefitial","C_inc"
"8ua3adppx","Finished (dynamic)",-2,"Decreasing","Harmful","H_dec"
"8ua3adppx","Finished (dynamic)",-2,"Decreasing","Harmful","F_dec"
"8ua3adppx","Finished (dynamic)",-1,"Increasing","Harmful","G_inc"
"8ua3adppx","Finished (dynamic)",2,"Decreasing","Benefitial","D_dec"
"8ua3adppx","Finished (dynamic)",2,"Increasing","Benefitial","E_inc"
"8ua3adppx","Finished (dynamic)",0,"Decreasing","Zero","B_dec"
"8ua3adppx","Finished (dynamic)",1,"Increasing","Benefitial","C_inc"
"8ua3adppx","Finished (dynamic)",0,"Increasing","Zero","A_inc"
"fwajq9omh","Finished (dynamic)",1,"Increasing","Benefitial","C_inc"
"fwajq9omh","Finished (dynamic)",2,"Decreasing","Zero","B_dec"
"fwajq9omh","Finished (dynamic)",1,"Decreasing","Benefitial","D_dec"
"fwajq9omh","Finished (dynamic)",-2,"Increasing","Benefitial","E_inc"
"fwajq9omh","Finished (dynamic)",1,"Decreasing","Harmful","F_dec"
"fwajq9omh","Finished (dynamic)",1,"Increasing","Harmful","G_inc"
"fwajq9omh","Finished (dynamic)",2,"Decreasing","Harmful","H_dec"
"fwajq9omh","Finished (dynamic)",-2,"Increasing","Zero","A_inc"
"0raarygm4","Finished (dynamic)",0,"Decreasing","Harmful","F_dec"
"0raarygm4","Finished (dynamic)",0,"Decreasing","Harmful","H_dec"
"0raarygm4","Finished (dynamic)",0,"Increasing","Zero","A_inc"
"0raarygm4","Finished (dynamic)",-1,"Increasing","Benefitial","C_inc"
"0raarygm4","Finished (dynamic)",0,"Decreasing","Benefitial","D_dec"
"0raarygm4","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"0raarygm4","Finished (dynamic)",0,"Decreasing","Zero","B_dec"
"0raarygm4","Finished (dynamic)",1,"Increasing","Harmful","G_inc"
"qtatcjwmh","Finished (dynamic)",-1,"Decreasing","Benefitial","D_dec"
"qtatcjwmh","Finished (dynamic)",2,"Decreasing","Harmful","F_dec"
"qtatcjwmh","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"qtatcjwmh","Finished (dynamic)",-2,"Increasing","Benefitial","C_inc"
"qtatcjwmh","Finished (dynamic)",0,"Increasing","Harmful","G_inc"
"qtatcjwmh","Finished (dynamic)",1,"Increasing","Zero","A_inc"
"qtatcjwmh","Finished (dynamic)",1,"Decreasing","Harmful","H_dec"
"qtatcjwmh","Finished (dynamic)",0,"Decreasing","Zero","B_dec"
"2d6qg4rmm","Finished (dynamic)",2,"Increasing","Zero","B_inc"
"2d6qg4rmm","Finished (dynamic)",1,"Decreasing","Harmful","G_dec"
"2d6qg4rmm","Finished (dynamic)",-1,"Decreasing","Zero","A_dec"
"2d6qg4rmm","Finished (dynamic)",-2,"Decreasing","Benefitial","C_dec"
"2d6qg4rmm","Finished (dynamic)",2,"Increasing","Harmful","F_inc"
"2d6qg4rmm","Finished (dynamic)",3,"Increasing","Harmful","H_inc"
"2d6qg4rmm","Finished (dynamic)",1,"Increasing","Benefitial","D_inc"
"2d6qg4rmm","Finished (dynamic)",-2,"Decreasing","Benefitial","E_dec"
"do61cywmd","Finished (dynamic)",2,"Decreasing","Benefitial","E_dec"
"do61cywmd","Finished (dynamic)",-3,"Increasing","Benefitial","D_inc"
"do61cywmd","Finished (dynamic)",-1,"Increasing","Zero","B_inc"
"do61cywmd","Finished (dynamic)",-1,"Increasing","Harmful","F_inc"
"do61cywmd","Finished (dynamic)",2,"Decreasing","Harmful","G_dec"
"do61cywmd","Finished (dynamic)",1,"Increasing","Harmful","H_inc"
"do61cywmd","Finished (dynamic)",-2,"Decreasing","Benefitial","C_dec"
"do61cywmd","Finished (dynamic)",2,"Decreasing","Zero","A_dec"
"e46uh3gmh","Finished (dynamic)",0,"Decreasing","Harmful","F_dec"
"e46uh3gmh","Finished (dynamic)",-1,"Decreasing","Zero","B_dec"
"e46uh3gmh","Finished (dynamic)",1,"Increasing","Harmful","G_inc"
"e46uh3gmh","Finished (dynamic)",-1,"Increasing","Zero","A_inc"
"e46uh3gmh","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"e46uh3gmh","Finished (dynamic)",0,"Decreasing","Benefitial","D_dec"
"e46uh3gmh","Finished (dynamic)",-1,"Increasing","Benefitial","C_inc"
"e46uh3gmh","Finished (dynamic)",1,"Decreasing","Harmful","H_dec"
"bv63tqsmj","Finished (dynamic)",-1,"Decreasing","Zero","A_dec"
"bv63tqsmj","Finished (dynamic)",-1,"Decreasing","Harmful","G_dec"
"bv63tqsmj","Finished (dynamic)",-3,"Decreasing","Benefitial","C_dec"
"bv63tqsmj","Finished (dynamic)",1,"Increasing","Benefitial","D_inc"
"bv63tqsmj","Finished (dynamic)",2,"Increasing","Harmful","F_inc"
"bv63tqsmj","Finished (dynamic)",-2,"Decreasing","Benefitial","E_dec"
"bv63tqsmj","Finished (dynamic)",3,"Increasing","Zero","B_inc"
"bv63tqsmj","Finished (dynamic)",3,"Increasing","Harmful","H_inc"
"wp62meipi","Finished (dynamic)",3,"Decreasing","Harmful","H_dec"
"wp62meipi","Finished (dynamic)",1,"Decreasing","Zero","B_dec"
"wp62meipi","Finished (dynamic)",3,"Decreasing","Harmful","F_dec"
"wp62meipi","Finished (dynamic)",-3,"Increasing","Benefitial","C_inc"
